path,subject,eye,raw_label,label_name,train_label
015/L/S5015L04.jpg,015,L,30,015_L,20
015/L/S5015L05.jpg,015,L,30,015_L,20
015/L/S5015L06.jpg,015,L,30,015_L,20
015/L/S5015L07.jpg,015,L,30,015_L,20
015/L/S5015L08.jpg,015,L,30,015_L,20
015/L/S5015L09.jpg,015,L,30,015_L,20
015/R/S5015R00.jpg,015,R,31,015_R,21
015/R/S5015R01.jpg,015,R,31,015_R,21
015/R/S5015R02.jpg,015,R,31,015_R,21
015/R/S5015R03.jpg,015,R,31,015_R,21
015/R/S5015R04.jpg,015,R,31,015_R,21
015/R/S5015R05.jpg,015,R,31,015_R,21
015/R/S5015R06.jpg,015,R,31,015_R,21
015/R/S5015R07.jpg,015,R,31,015_R,21
015/R/S5015R08.jpg,015,R,31,015_R,21
015/R/S5015R09.jpg,015,R,31,015_R,21
016/L/S5016L00.jpg,016,L,32,016_L,22
016/L/S5016L01.jpg,016,L,32,016_L,22
016/L/S5016L02.jpg,016,L,32,016_L,22
016/L/S5016L03.jpg,016,L,32,016_L,22
016/L/S5016L04.jpg,016,L,32,016_L,22
016/L/S5016L05.jpg,016,L,32,016_L,22
016/L/S5016L06.jpg,016,L,32,016_L,22
016/L/S5016L07.jpg,016,L,32,016_L,22
016/L/S5016L08.jpg,016,L,32,016_L,22
016/L/S5016L09.jpg,016,L,32,016_L,22
016/R/S5016R00.jpg,016,R,33,016_R,23
016/R/S5016R01.jpg,016,R,33,016_R,23
016/R/S5016R02.jpg,016,R,33,016_R,23
016/R/S5016R03.jpg,016,R,33,016_R,23
016/R/S5016R04.jpg,016,R,33,016_R,23
016/R/S5016R05.jpg,016,R,33,016_R,23
016/R/S5016R06.jpg,016,R,33,016_R,23
016/R/S5016R07.jpg,016,R,33,016_R,23
016/R/S5016R08.jpg,016,R,33,016_R,23
016/R/S5016R09.jpg,016,R,33,016_R,23
017/L/S5017L00.jpg,017,L,34,017_L,24
017/L/S5017L01.jpg,017,L,34,017_L,24
017/L/S5017L02.jpg,017,L,34,017_L,24
017/L/S5017L03.jpg,017,L,34,017_L,24
017/L/S5017L04.jpg,017,L,34,017_L,24
017/L/S5017L05.jpg,017,L,34,017_L,24
017/L/S5017L06.jpg,017,L,34,017_L,24
017/L/S5017L07.jpg,017,L,34,017_L,24
017/L/S5017L08.jpg,017,L,34,017_L,24
017/L/S5017L09.jpg,017,L,34,017_L,24
017/R/S5017R00.jpg,017,R,35,017_R,25
017/R/S5017R01.jpg,017,R,35,017_R,25
017/R/S5017R02.jpg,017,R,35,017_R,25
017/R/S5017R03.jpg,017,R,35,017_R,25
017/R/S5017R04.jpg,017,R,35,017_R,25
017/R/S5017R05.jpg,017,R,35,017_R,25
017/R/S5017R06.jpg,017,R,35,017_R,25
017/R/S5017R07.jpg,017,R,35,017_R,25
017/R/S5017R08.jpg,017,R,35,017_R,25
017/R/S5017R09.jpg,017,R,35,017_R,25
018/L/S5018L00.jpg,018,L,36,018_L,26
018/L/S5018L01.jpg,018,L,36,018_L,26
018/L/S5018L02.jpg,018,L,36,018_L,26
018/L/S5018L03.jpg,018,L,36,018_L,26
018/L/S5018L04.jpg,018,L,36,018_L,26
018/L/S5018L05.jpg,018,L,36,018_L,26
018/L/S5018L06.jpg,018,L,36,018_L,26
018/L/S5018L07.jpg,018,L,36,018_L,26
018/L/S5018L08.jpg,018,L,36,018_L,26
018/L/S5018L09.jpg,018,L,36,018_L,26
018/R/S5018R00.jpg,018,R,37,018_R,27
018/R/S5018R01.jpg,018,R,37,018_R,27
018/R/S5018R02.jpg,018,R,37,018_R,27
018/R/S5018R03.jpg,018,R,37,018_R,27
018/R/S5018R04.jpg,018,R,37,018_R,27
018/R/S5018R05.jpg,018,R,37,018_R,27
018/R/S5018R06.jpg,018,R,37,018_R,27
018/R/S5018R07.jpg,018,R,37,018_R,27
018/R/S5018R08.jpg,018,R,37,018_R,27
018/R/S5018R09.jpg,018,R,37,018_R,27
020/L/S5020L00.jpg,020,L,40,020_L,28
020/L/S5020L01.jpg,020,L,40,020_L,28
020/L/S5020L02.jpg,020,L,40,020_L,28
020/L/S5020L03.jpg,020,L,40,020_L,28
020/L/S5020L04.jpg,020,L,40,020_L,28
020/L/S5020L05.jpg,020,L,40,020_L,28
020/L/S5020L06.jpg,020,L,40,020_L,28
020/L/S5020L07.jpg,020,L,40,020_L,28
020/L/S5020L08.jpg,020,L,40,020_L,28
020/L/S5020L09.jpg,020,L,40,020_L,28
020/R/S5020R00.jpg,020,R,41,020_R,29
020/R/S5020R01.jpg,020,R,41,020_R,29
020/R/S5020R02.jpg,020,R,41,020_R,29
020/R/S5020R03.jpg,020,R,41,020_R,29
020/R/S5020R04.jpg,020,R,41,020_R,29
020/R/S5020R05.jpg,020,R,41,020_R,29
020/R/S5020R06.jpg,020,R,41,020_R,29
020/R/S5020R07.jpg,020,R,41,020_R,29
020/R/S5020R08.jpg,020,R,41,020_R,29
020/R/S5020R09.jpg,020,R,41,020_R,29
022/L/S5022L00.jpg,022,L,44,022_L,30
022/L/S5022L01.jpg,022,L,44,022_L,30
022/L/S5022L02.jpg,022,L,44,022_L,30
022/L/S5022L03.jpg,022,L,44,022_L,30
022/L/S5022L04.jpg,022,L,44,022_L,30
022/L/S5022L05.jpg,022,L,44,022_L,30
022/L/S5022L06.jpg,022,L,44,022_L,30
022/L/S5022L07.jpg,022,L,44,022_L,30
022/L/S5022L08.jpg,022,L,44,022_L,30
022/L/S5022L09.jpg,022,L,44,022_L,30
022/R/S5022R00.jpg,022,R,45,022_R,31
022/R/S5022R01.jpg,022,R,45,022_R,31
022/R/S5022R02.jpg,022,R,45,022_R,31
022/R/S5022R03.jpg,022,R,45,022_R,31
022/R/S5022R04.jpg,022,R,45,022_R,31
022/R/S5022R05.jpg,022,R,45,022_R,31
022/R/S5022R06.jpg,022,R,45,022_R,31
022/R/S5022R07.jpg,022,R,45,022_R,31
022/R/S5022R08.jpg,022,R,45,022_R,31
022/R/S5022R09.jpg,022,R,45,022_R,31
023/L/S5023L00.jpg,023,L,46,023_L,32
023/L/S5023L01.jpg,023,L,46,023_L,32
023/L/S5023L02.jpg,023,L,46,023_L,32
023/L/S5023L03.jpg,023,L,46,023_L,32
023/L/S5023L04.jpg,023,L,46,023_L,32
023/L/S5023L05.jpg,023,L,46,023_L,32
023/L/S5023L06.jpg,023,L,46,023_L,32
023/L/S5023L07.jpg,023,L,46,023_L,32
023/L/S5023L08.jpg,023,L,46,023_L,32
023/L/S5023L09.jpg,023,L,46,023_L,32
023/R/S5023R00.jpg,023,R,47,023_R,33
023/R/S5023R01.jpg,023,R,47,023_R,33
023/R/S5023R02.jpg,023,R,47,023_R,33
023/R/S5023R03.jpg,023,R,47,023_R,33
023/R/S5023R04.jpg,023,R,47,023_R,33
023/R/S5023R05.jpg,023,R,47,023_R,33
023/R/S5023R06.jpg,023,R,47,023_R,33
023/R/S5023R07.jpg,023,R,47,023_R,33
023/R/S5023R08.jpg,023,R,47,023_R,33
023/R/S5023R09.jpg,023,R,47,023_R,33
024/L/S5024L00.jpg,024,L,48,024_L,34
024/L/S5024L01.jpg,024,L,48,024_L,34
024/L/S5024L02.jpg,024,L,48,024_L,34
024/L/S5024L03.jpg,024,L,48,024_L,34
024/L/S5024L04.jpg,024,L,48,024_L,34
024/L/S5024L05.jpg,024,L,48,024_L,34
024/L/S5024L06.jpg,024,L,48,024_L,34
024/L/S5024L07.jpg,024,L,48,024_L,34
024/L/S5024L08.jpg,024,L,48,024_L,34
024/L/S5024L09.jpg,024,L,48,024_L,34
024/R/S5024R00.jpg,024,R,49,024_R,35
024/R/S5024R01.jpg,024,R,49,024_R,35
024/R/S5024R02.jpg,024,R,49,024_R,35
024/R/S5024R03.jpg,024,R,49,024_R,35
024/R/S5024R04.jpg,024,R,49,024_R,35
024/R/S5024R05.jpg,024,R,49,024_R,35
024/R/S5024R06.jpg,024,R,49,024_R,35
024/R/S5024R07.jpg,024,R,49,024_R,35
024/R/S5024R08.jpg,024,R,49,024_R,35
024/R/S5024R09.jpg,024,R,49,024_R,35
026/L/S5026L00.jpg,026,L,52,026_L,36
026/L/S5026L01.jpg,026,L,52,026_L,36
026/L/S5026L02.jpg,026,L,52,026_L,36
026/L/S5026L03.jpg,026,L,52,026_L,36
026/L/S5026L04.jpg,026,L,52,026_L,36
026/L/S5026L05.jpg,026,L,52,026_L,36
026/L/S5026L06.jpg,026,L,52,026_L,36
026/L/S5026L07.jpg,026,L,52,026_L,36
026/L/S5026L08.jpg,026,L,52,026_L,36
026/L/S5026L09.jpg,026,L,52,026_L,36
026/R/S5026R00.jpg,026,R,53,026_R,37
026/R/S5026R01.jpg,026,R,53,026_R,37
026/R/S5026R02.jpg,026,R,53,026_R,37
026/R/S5026R03.jpg,026,R,53,026_R,37
026/R/S5026R04.jpg,026,R,53,026_R,37
026/R/S5026R05.jpg,026,R,53,026_R,37
026/R/S5026R06.jpg,026,R,53,026_R,37
026/R/S5026R07.jpg,026,R,53,026_R,37
026/R/S5026R08.jpg,026,R,53,026_R,37
026/R/S5026R09.jpg,026,R,53,026_R,37
028/L/S5028L00.jpg,028,L,56,028_L,38
028/L/S5028L01.jpg,028,L,56,028_L,38
028/L/S5028L02.jpg,028,L,56,028_L,38
028/L/S5028L03.jpg,028,L,56,028_L,38
028/L/S5028L04.jpg,028,L,56,028_L,38
028/L/S5028L05.jpg,028,L,56,028_L,38
028/L/S5028L06.jpg,028,L,56,028_L,38
028/L/S5028L07.jpg,028,L,56,028_L,38
028/L/S5028L08.jpg,028,L,56,028_L,38
028/L/S5028L09.jpg,028,L,56,028_L,38
028/R/S5028R00.jpg,028,R,57,028_R,39
028/R/S5028R01.jpg,028,R,57,028_R,39
028/R/S5028R02.jpg,028,R,57,028_R,39
028/R/S5028R03.jpg,028,R,57,028_R,39
028/R/S5028R04.jpg,028,R,57,028_R,39
028/R/S5028R05.jpg,028,R,57,028_R,39
028/R/S5028R06.jpg,028,R,57,028_R,39
028/R/S5028R07.jpg,028,R,57,028_R,39
028/R/S5028R08.jpg,028,R,57,028_R,39
028/R/S5028R09.jpg,028,R,57,028_R,39
029/L/S5029L00.jpg,029,L,58,029_L,40
029/L/S5029L01.jpg,029,L,58,029_L,40
029/L/S5029L02.jpg,029,L,58,029_L,40
029/L/S5029L03.jpg,029,L,58,029_L,40
029/L/S5029L04.jpg,029,L,58,029_L,40
029/L/S5029L05.jpg,029,L,58,029_L,40
029/L/S5029L06.jpg,029,L,58,029_L,40
029/L/S5029L07.jpg,029,L,58,029_L,40
029/L/S5029L08.jpg,029,L,58,029_L,40
029/L/S5029L09.jpg,029,L,58,029_L,40
029/R/S5029R00.jpg,029,R,59,029_R,41
029/R/S5029R01.jpg,029,R,59,029_R,41
029/R/S5029R02.jpg,029,R,59,029_R,41
029/R/S5029R03.jpg,029,R,59,029_R,41
029/R/S5029R04.jpg,029,R,59,029_R,41
029/R/S5029R05.jpg,029,R,59,029_R,41
029/R/S5029R06.jpg,029,R,59,029_R,41
029/R/S5029R07.jpg,029,R,59,029_R,41
029/R/S5029R08.jpg,029,R,59,029_R,41
029/R/S5029R09.jpg,029,R,59,029_R,41
031/L/S5031L00.jpg,031,L,62,031_L,42
031/L/S5031L01.jpg,031,L,62,031_L,42
031/L/S5031L02.jpg,031,L,62,031_L,42
031/L/S5031L03.jpg,031,L,62,031_L,42
031/L/S5031L04.jpg,031,L,62,031_L,42
031/L/S5031L05.jpg,031,L,62,031_L,42
031/L/S5031L06.jpg,031,L,62,031_L,42
031/L/S5031L07.jpg,031,L,62,031_L,42
031/L/S5031L08.jpg,031,L,62,031_L,42
031/L/S5031L09.jpg,031,L,62,031_L,42
031/R/S5031R00.jpg,031,R,63,031_R,43
031/R/S5031R01.jpg,031,R,63,031_R,43
031/R/S5031R02.jpg,031,R,63,031_R,43
031/R/S5031R03.jpg,031,R,63,031_R,43
031/R/S5031R04.jpg,031,R,63,031_R,43
031/R/S5031R05.jpg,031,R,63,031_R,43
031/R/S5031R06.jpg,031,R,63,031_R,43
031/R/S5031R07.jpg,031,R,63,031_R,43
031/R/S5031R08.jpg,031,R,63,031_R,43
031/R/S5031R09.jpg,031,R,63,031_R,43
033/L/S5033L00.jpg,033,L,66,033_L,44
033/L/S5033L01.jpg,033,L,66,033_L,44
033/L/S5033L02.jpg,033,L,66,033_L,44
033/L/S5033L03.jpg,033,L,66,033_L,44
033/L/S5033L04.jpg,033,L,66,033_L,44
033/L/S5033L05.jpg,033,L,66,033_L,44
033/L/S5033L06.jpg,033,L,66,033_L,44
033/L/S5033L07.jpg,033,L,66,033_L,44
033/L/S5033L08.jpg,033,L,66,033_L,44
033/L/S5033L09.jpg,033,L,66,033_L,44
033/R/S5033R00.jpg,033,R,67,033_R,45
033/R/S5033R01.jpg,033,R,67,033_R,45
033/R/S5033R02.jpg,033,R,67,033_R,45
033/R/S5033R03.jpg,033,R,67,033_R,45
033/R/S5033R04.jpg,033,R,67,033_R,45
033/R/S5033R05.jpg,033,R,67,033_R,45
033/R/S5033R06.jpg,033,R,67,033_R,45
033/R/S5033R07.jpg,033,R,67,033_R,45
033/R/S5033R08.jpg,033,R,67,033_R,45
033/R/S5033R09.jpg,033,R,67,033_R,45
034/L/S5034L00.jpg,034,L,68,034_L,46
034/L/S5034L01.jpg,034,L,68,034_L,46
034/L/S5034L02.jpg,034,L,68,034_L,46
034/L/S5034L03.jpg,034,L,68,034_L,46
034/L/S5034L04.jpg,034,L,68,034_L,46
034/L/S5034L05.jpg,034,L,68,034_L,46
034/L/S5034L06.jpg,034,L,68,034_L,46
034/L/S5034L07.jpg,034,L,68,034_L,46
034/L/S5034L08.jpg,034,L,68,034_L,46
034/L/S5034L09.jpg,034,L,68,034_L,46
034/R/S5034R00.jpg,034,R,69,034_R,47
034/R/S5034R01.jpg,034,R,69,034_R,47
034/R/S5034R02.jpg,034,R,69,034_R,47
034/R/S5034R03.jpg,034,R,69,034_R,47
034/R/S5034R04.jpg,034,R,69,034_R,47
034/R/S5034R05.jpg,034,R,69,034_R,47
034/R/S5034R06.jpg,034,R,69,034_R,47
034/R/S5034R07.jpg,034,R,69,034_R,47
034/R/S5034R08.jpg,034,R,69,034_R,47
034/R/S5034R09.jpg,034,R,69,034_R,47
035/L/S5035L00.jpg,035,L,70,035_L,48
035/L/S5035L01.jpg,035,L,70,035_L,48
035/L/S5035L02.jpg,035,L,70,035_L,48
035/L/S5035L03.jpg,035,L,70,035_L,48
035/L/S5035L04.jpg,035,L,70,035_L,48
035/L/S5035L05.jpg,035,L,70,035_L,48
035/L/S5035L06.jpg,035,L,70,035_L,48
035/L/S5035L07.jpg,035,L,70,035_L,48
035/L/S5035L08.jpg,035,L,70,035_L,48
035/L/S5035L09.jpg,035,L,70,035_L,48
035/R/S5035R00.jpg,035,R,71,035_R,49
035/R/S5035R01.jpg,035,R,71,035_R,49
035/R/S5035R02.jpg,035,R,71,035_R,49
035/R/S5035R03.jpg,035,R,71,035_R,49
035/R/S5035R04.jpg,035,R,71,035_R,49
035/R/S5035R05.jpg,035,R,71,035_R,49
035/R/S5035R06.jpg,035,R,71,035_R,49
035/R/S5035R07.jpg,035,R,71,035_R,49
035/R/S5035R08.jpg,035,R,71,035_R,49
035/R/S5035R09.jpg,035,R,71,035_R,49
036/L/S5036L00.jpg,036,L,72,036_L,50
036/L/S5036L01.jpg,036,L,72,036_L,50
036/L/S5036L02.jpg,036,L,72,036_L,50
036/L/S5036L03.jpg,036,L,72,036_L,50
036/L/S5036L04.jpg,036,L,72,036_L,50
036/L/S5036L05.jpg,036,L,72,036_L,50
036/L/S5036L06.jpg,036,L,72,036_L,50
036/L/S5036L07.jpg,036,L,72,036_L,50
036/L/S5036L08.jpg,036,L,72,036_L,50
036/L/S5036L09.jpg,036,L,72,036_L,50
036/R/S5036R00.jpg,036,R,73,036_R,51
036/R/S5036R01.jpg,036,R,73,036_R,51
036/R/S5036R02.jpg,036,R,73,036_R,51
036/R/S5036R03.jpg,036,R,73,036_R,51
036/R/S5036R04.jpg,036,R,73,036_R,51
036/R/S5036R05.jpg,036,R,73,036_R,51
036/R/S5036R06.jpg,036,R,73,036_R,51
036/R/S5036R07.jpg,036,R,73,036_R,51
036/R/S5036R08.jpg,036,R,73,036_R,51
036/R/S5036R09.jpg,036,R,73,036_R,51
037/L/S5037L00.jpg,037,L,74,037_L,52
037/L/S5037L01.jpg,037,L,74,037_L,52
037/L/S5037L02.jpg,037,L,74,037_L,52
037/L/S5037L03.jpg,037,L,74,037_L,52
037/L/S5037L04.jpg,037,L,74,037_L,52
037/L/S5037L05.jpg,037,L,74,037_L,52
037/L/S5037L06.jpg,037,L,74,037_L,52
037/L/S5037L07.jpg,037,L,74,037_L,52
037/L/S5037L08.jpg,037,L,74,037_L,52
037/L/S5037L09.jpg,037,L,74,037_L,52
037/R/S5037R00.jpg,037,R,75,037_R,53
037/R/S5037R01.jpg,037,R,75,037_R,53
037/R/S5037R02.jpg,037,R,75,037_R,53
037/R/S5037R03.jpg,037,R,75,037_R,53
037/R/S5037R04.jpg,037,R,75,037_R,53
037/R/S5037R05.jpg,037,R,75,037_R,53
